#Excitation cross sections for N2 from the X_1Σg+ state to B'_3Σu-  state		
Energy (eV)	Cross section(Å^2) 
4.43		0
4.44		0
4.45		0
4.46		0
4.47		0
4.48		0
4.49		0
4.5		0
4.51		0
4.52		0
4.53		0
4.54		0
4.55		0
4.56		0
4.57		0
4.58		0
4.59		0
4.6		0
4.61		0
4.62		0
4.63		0
4.64		0
4.65		0
4.66		0
4.67		0
4.68		0
4.69		0
4.7		0
4.71		0
4.72		0
4.73		0
4.74		0
4.75		0
4.76		0
4.77		0
4.78		0
4.79		0
4.8		0
4.81		0
4.82		0
4.83		0
4.84		0
4.85		0
4.86		0
4.87		0
4.88		0
4.89		0
4.9		0
4.91		0
4.92		0
4.93		0
4.94		0
4.95		0
4.96		0
4.97		0
4.98		0
4.99		0
5		0
5.01		0
5.02		0
5.03		0
5.04		0
5.05		0
5.06		0
5.07		0
5.08		0
5.09		0
5.1		0
5.11		0
5.12		0
5.13		0
5.14		0
5.15		0
5.16		0
5.17		0
5.18		0
5.19		0
5.2		0
5.21		0
5.22		0
5.23		0
5.24		0
5.25		0
5.26		0
5.27		0
5.28		0
5.29		0
5.3		0
5.31		0
5.32		0
5.33		0
5.34		0
5.35		0
5.36		0
5.37		0
5.38		0
5.39		0
5.4		0
5.41		0
5.42		0
5.43		0
5.44		0
5.45		0
5.46		0
5.47		0
5.48		0
5.49		0
5.5		0
5.51		0
5.52		0
5.53		0
5.54		0
5.55		0
5.56		0
5.57		0
5.58		0
5.59		0
5.6		0
5.61		0
5.62		0
5.63		0
5.64		0
5.65		0
5.66		0
5.67		0
5.68		0
5.69		0
5.7		0
5.71		0
5.72		0
5.73		0
5.74		0
5.75		0
5.76		0
5.77		0
5.78		0
5.79		0
5.8		0
5.81		0
5.82		0
5.83		0
5.84		0
5.85		0
5.86		0
5.87		0
5.88		0
5.89		0
5.9		0
5.91		0
5.92		0
5.93		0
5.94		0
5.95		0
5.96		0
5.97		0
5.98		0
5.99		0
6		0
6.01		0
6.02		0
6.03		0
6.04		0
6.05		0
6.06		0
6.07		0
6.08		0
6.09		0
6.1		0
6.11		0
6.12		0
6.13		0
6.14		0
6.15		0
6.16		0
6.17		0
6.18		0
6.19		0
6.2		0
6.21		0
6.22		0
6.23		0
6.24		0
6.25		0
6.26		0
6.27		0
6.28		0
6.29		0
6.3		0
6.31		0
6.32		0
6.33		0
6.34		0
6.35		0
6.36		0
6.37		0
6.38		0
6.39		0
6.4		0
6.41		0
6.42		0
6.43		0
6.44		0
6.45		0
6.46		0
6.47		0
6.48		0
6.49		0
6.5		0
6.51		0
6.52		0
6.53		0
6.54		0
6.55		0
6.56		0
6.57		0
6.58		0
6.59		0
6.6		0
6.61		0
6.62		0
6.63		0
6.64		0
6.65		0
6.66		0
6.67		0
6.68		0
6.69		0
6.7		0
6.71		0
6.72		0
6.73		0
6.74		0
6.75		0
6.76		0
6.77		0
6.78		0
6.79		0
6.8		0
6.81		0
6.82		0
6.83		0
6.84		0
6.85		0
6.86		0
6.87		0
6.88		0
6.89		0
6.9		0
6.91		0
6.92		0
6.93		0
6.94		0
6.95		0
6.96		0
6.97		0
6.98		0
6.99		0
7		0
7.01		0
7.02		0
7.03		0
7.04		0
7.05		0
7.06		0
7.07		0
7.08		0
7.09		0
7.1		0
7.11		0
7.12		0
7.13		0
7.14		0
7.15		0
7.16		0
7.17		0
7.18		0
7.19		0
7.2		0
7.21		0
7.22		0
7.23		0
7.24		0
7.25		0
7.26		0
7.27		0
7.28		0
7.29		0
7.3		0
7.31		0
7.32		0
7.33		0
7.34		0
7.35		0
7.36		0
7.37		0
7.38		0
7.39		0
7.4		0
7.41		0
7.42		0
7.43		0
7.44		0
7.45		0
7.46		0
7.47		0
7.48		0
7.49		0
7.5		0
7.51		0
7.52		0
7.53		0
7.54		0
7.55		0
7.56		0
7.57		0
7.58		0
7.59		0
7.6		0
7.61		0
7.62		0
7.63		0
7.64		0
7.65		0
7.66		0
7.67		0
7.68		0
7.69		0
7.7		0
7.71		0
7.72		0
7.73		0
7.74		0
7.75		0
7.76		0
7.77		0
7.78		0
7.79		0
7.8		0
7.81		0
7.82		0
7.83		0
7.84		0
7.85		0
7.86		0
7.87		0
7.88		0
7.89		0
7.9		0
7.91		0
7.92		0
7.93		0
7.94		0
7.95		0
7.96		0
7.97		0
7.98		0
7.99		0
8		0
8.01		0
8.02		0
8.03		0
8.04		0
8.05		0
8.06		0
8.07		0
8.08		0
8.09		0
8.1		0
8.11		0
8.12		0
8.13		0
8.14		0
8.15		0
8.16		0
8.17		0
8.18		0
8.19		0
8.2		0
8.21		0
8.22		0
8.23		0
8.24		0
8.25		0
8.26		0
8.27		0
8.28		0
8.29		0
8.3		0
8.31		0
8.32		0
8.33		0
8.34		0
8.35		0
8.36		0
8.37		0
8.38		0
8.39		0
8.4		0
8.41		0
8.42		0
8.43		0
8.44		0
8.45		0
8.46		0
8.47		0
8.48		0
8.49		0
8.5		0
8.51		0
8.52		0
8.53		0
8.54		0
8.55		0
8.56		0
8.57		0
8.58		0
8.59		0
8.6		0
8.61		0
8.62		0
8.63		0
8.64		0
8.65		0
8.66		0
8.67		0
8.68		0
8.69		0
8.7		0
8.71		0
8.72		0
8.73		0
8.74		0
8.75		0
8.76		0
8.77		0
8.78		0
8.79		0
8.8		0
8.81		0
8.82		0
8.83		0
8.84		0
8.85		0
8.86		0
8.87		0
8.88		0
8.89		0
8.9		0
8.91		0
8.92		0
8.93		0
8.94		0
8.95		0
8.96		0
8.97		0
8.98		0
8.99		0
9		0
9.01		0
9.02		0
9.03		0
9.04		0
9.05		0
9.06		0
9.07		0
9.08		0
9.09		0
9.1		0
9.11		0
9.12		0
9.13		0
9.14		0
9.15		0
9.16		0
9.17		0
9.18		0
9.19		0
9.2		0
9.21		0
9.22		0
9.23		0
9.24		0
9.25		0
9.26		0
9.27		0
9.28		0
9.29		0
9.3		0
9.31		0
9.32		0
9.33		0
9.34		0
9.35		0
9.36		0
9.37		0
9.38		0
9.39		0
9.4		0
9.41		0
9.42		0
9.43		0
9.44		0
9.45		0
9.46		0
9.47		0
9.48		0
9.49		0
9.5		0
9.51		0
9.52		0
9.53		0
9.54		0
9.55		0
9.56		0
9.57		0
9.58		0
9.59		0
9.6		0
9.61		0
9.62		0
9.63		0
9.64		0
9.65		0
9.66		0
9.67		0
9.68		0
9.69		0
9.7		0
9.71		0
9.72		0
9.73		0
9.74		0
9.75		0
9.76		0
9.77		0
9.78		0
9.79		0
9.8		0
9.81		0
9.82		0
9.83		0
9.84		1.36E-05
9.85		7.01E-05
9.86		1.50E-04
9.87		2.46E-04
9.88		3.56E-04
9.89		4.77E-04
9.9		6.08E-04
9.91		7.47E-04
9.92		8.94E-04
9.93		0.00105
9.94		0.00121
9.95		0.00137
9.96		0.00154
9.97		0.00172
9.98		0.0019
9.99		0.00208
10		0.00227
10.01		0.00246
10.02		0.00265
10.03		0.00283
10.04		0.00303
10.05		0.00322
10.06		0.00342
10.07		0.00362
10.08		0.00382
10.09		0.00402
10.1		0.00422
10.11		0.00443
10.12		0.00463
10.13		0.00484
10.14		0.00504
10.15		0.00525
10.16		0.00546
10.17		0.00566
10.18		0.00587
10.19		0.00608
10.2		0.00628
10.21		0.00649
10.22		0.0067
10.23		0.00691
10.24		0.00711
10.25		0.00732
10.26		0.00753
10.27		0.00773
10.28		0.00794
10.29		0.00814
10.3		0.00834
10.31		0.00855
10.32		0.00875
10.33		0.00895
10.34		0.00915
10.35		0.00935
10.36		0.00955
10.37		0.00975
10.38		0.00995
10.39		0.01015
10.4		0.01034
10.41		0.01054
10.42		0.01073
10.43		0.01092
10.44		0.01111
10.45		0.0113
10.46		0.01149
10.47		0.01168
10.48		0.01187
10.49		0.01205
10.5		0.01224
10.51		0.01242
10.52		0.01261
10.53		0.01279
10.54		0.01297
10.55		0.01315
10.56		0.01332
10.57		0.0135
10.58		0.01368
10.59		0.01385
10.6		0.01402
10.61		0.0142
10.62		0.01437
10.63		0.01454
10.64		0.01471
10.65		0.01487
10.66		0.01504
10.67		0.0152
10.68		0.01537
10.69		0.01553
10.7		0.01569
10.71		0.01584
10.72		0.016
10.73		0.01616
10.74		0.01631
10.75		0.01647
10.76		0.01662
10.77		0.01677
10.78		0.01692
10.79		0.01707
10.8		0.01722
10.81		0.01736
10.82		0.01751
10.83		0.01765
10.84		0.0178
10.85		0.01794
10.86		0.01808
10.87		0.01822
10.88		0.01836
10.89		0.0185
10.9		0.01863
10.91		0.01877
10.92		0.01891
10.93		0.01904
10.94		0.01917
10.95		0.0193
10.96		0.01943
10.97		0.01956
10.98		0.01969
10.99		0.01982
11		0.01995
11.01		0.02007
11.02		0.0202
11.03		0.02032
11.04		0.02044
11.05		0.02056
11.06		0.02069
11.07		0.02081
11.08		0.02092
11.09		0.02104
11.1		0.02116
11.11		0.02128
11.12		0.02139
11.13		0.02151
11.14		0.02162
11.15		0.02173
11.16		0.02185
11.17		0.02196
11.18		0.02207
11.19		0.02218
11.2		0.02228
11.21		0.02239
11.22		0.0225
11.23		0.02261
11.24		0.02271
11.25		0.02282
11.26		0.02292
11.27		0.02302
11.28		0.02313
11.29		0.02323
11.3		0.02333
11.31		0.02343
11.32		0.02353
11.33		0.02363
11.34		0.02372
11.35		0.02382
11.36		0.02392
11.37		0.02401
11.38		0.02411
11.39		0.0242
11.4		0.0243
11.41		0.02439
11.42		0.02448
11.43		0.02458
11.44		0.02467
11.45		0.02476
11.46		0.02485
11.47		0.02494
11.48		0.02502
11.49		0.02511
11.5		0.0252
11.51		0.02529
11.52		0.02537
11.53		0.02546
11.54		0.02554
11.55		0.02563
11.56		0.02571
11.57		0.02579
11.58		0.02587
11.59		0.02596
11.6		0.02604
11.61		0.02612
11.62		0.02619
11.63		0.02627
11.64		0.02635
11.65		0.02643
11.66		0.0265
11.67		0.02658
11.68		0.02665
11.69		0.02673
11.7		0.0268
11.71		0.02687
11.72		0.02695
11.73		0.02702
11.74		0.02709
11.75		0.02716
11.76		0.02723
11.77		0.02729
11.78		0.02736
11.79		0.02743
11.8		0.02749
11.81		0.02755
11.82		0.02762
11.83		0.02768
11.84		0.02774
11.85		0.0278
11.86		0.02786
11.87		0.02791
11.88		0.02796
11.89		0.02801
11.9		0.02807
11.91		0.02812
11.92		0.02818
11.93		0.02823
11.94		0.02829
11.95		0.02834
11.96		0.0284
11.97		0.02845
11.98		0.02851
11.99		0.02856
12		0.02861
12.01		0.02866
12.02		0.02871
12.03		0.02876
12.04		0.02881
12.05		0.02886
12.06		0.02891
12.07		0.02896
12.08		0.02901
12.09		0.02905
12.1		0.0291
12.11		0.02915
12.12		0.02919
12.13		0.02924
12.14		0.02928
12.15		0.02932
12.16		0.02937
12.17		0.02941
12.18		0.02945
12.19		0.02949
12.2		0.02953
12.21		0.02957
12.22		0.02961
12.23		0.02965
12.24		0.02969
12.25		0.02973
12.26		0.02976
12.27		0.0298
12.28		0.02984
12.29		0.02987
12.3		0.02991
12.31		0.02994
12.32		0.02998
12.33		0.03001
12.34		0.03004
12.35		0.03008
12.36		0.03011
12.37		0.03014
12.38		0.03018
12.39		0.03021
12.4		0.03024
12.41		0.03027
12.42		0.0303
12.43		0.03033
12.44		0.03036
12.45		0.03039
12.46		0.03042
12.47		0.03045
12.48		0.03048
12.49		0.03051
12.5		0.03053
12.51		0.03056
12.52		0.03059
12.53		0.03062
12.54		0.03065
12.55		0.03067
12.56		0.0307
12.57		0.03073
12.58		0.03075
12.59		0.03078
12.6		0.0308
12.61		0.03083
12.62		0.03086
12.63		0.03088
12.64		0.03091
12.65		0.03093
12.66		0.03096
12.67		0.03098
12.68		0.03101
12.69		0.03103
12.7		0.03106
12.71		0.03108
12.72		0.03111
12.73		0.03113
12.74		0.03115
12.75		0.03118
12.76		0.0312
12.77		0.03123
12.78		0.03125
12.79		0.03127
12.8		0.0313
12.81		0.03132
12.82		0.03135
12.83		0.03137
12.84		0.03139
12.85		0.03142
12.86		0.03144
12.87		0.03147
12.88		0.03149
12.89		0.03151
12.9		0.03154
12.91		0.03156
12.92		0.03159
12.93		0.03161
12.94		0.03164
12.95		0.03166
12.96		0.03169
12.97		0.03171
12.98		0.03174
12.99		0.03176
13		0.03179
13.01		0.03181
13.02		0.03184
13.03		0.03186
13.04		0.03189
13.05		0.03192
13.06		0.03194
13.07		0.03197
13.08		0.032
13.09		0.03203
13.1		0.03205
13.11		0.03208
13.12		0.03211
13.13		0.03214
13.14		0.03217
13.15		0.0322
13.16		0.03223
13.17		0.03226
13.18		0.03229
13.19		0.03232
13.2		0.03235
13.21		0.03238
13.22		0.03241
13.23		0.03244
13.24		0.03248
13.25		0.03251
13.26		0.03254
13.27		0.03258
13.28		0.03261
13.29		0.03264
13.3		0.03268
13.31		0.03272
13.32		0.03275
13.33		0.03279
13.34		0.03283
13.35		0.03286
13.36		0.0329
13.37		0.03294
13.38		0.03298
13.39		0.03302
13.4		0.03306
13.41		0.0331
13.42		0.03314
13.43		0.03318
13.44		0.03322
13.45		0.03327
13.46		0.03331
13.47		0.03335
13.48		0.0334
13.49		0.03344
13.5		0.03349
13.51		0.03353
13.52		0.03358
13.53		0.03362
13.54		0.03367
13.55		0.03372
13.56		0.03377
13.57		0.03382
13.58		0.03387
13.59		0.03392
13.6		0.03397
13.61		0.03402
13.62		0.03407
13.63		0.03412
13.64		0.03417
13.65		0.03422
13.66		0.03428
13.67		0.03433
13.68		0.03439
13.69		0.03444
13.7		0.03449
13.71		0.03455
13.72		0.03461
13.73		0.03466
13.74		0.03472
13.75		0.03478
13.76		0.03483
13.77		0.03489
13.78		0.03495
13.79		0.03501
13.8		0.03507
13.81		0.03513
13.82		0.03519
13.83		0.03525
13.84		0.03531
13.85		0.03537
13.86		0.03543
13.87		0.03549
13.88		0.03555
13.89		0.03561
13.9		0.03567
13.91		0.03574
13.92		0.0358
13.93		0.03586
13.94		0.03592
13.95		0.03599
13.96		0.03605
13.97		0.03611
13.98		0.03618
13.99		0.03624
14		0.03631
14.01		0.03637
14.02		0.03644
14.03		0.0365
14.04		0.03657
14.05		0.03663
14.06		0.0367
14.07		0.03676
14.08		0.03683
14.09		0.03689
14.1		0.03696
14.11		0.03703
14.12		0.03709
14.13		0.03716
14.14		0.03723
14.15		0.03729
14.16		0.03736
14.17		0.03743
14.18		0.0375
14.19		0.03756
14.2		0.03763
14.21		0.0377
14.22		0.03777
14.23		0.03784
14.24		0.03791
14.25		0.03797
14.26		0.03804
14.27		0.03811
14.28		0.03818
14.29		0.03825
14.3		0.03832
14.31		0.03839
14.32		0.03846
14.33		0.03853
14.34		0.03861
14.35		0.03868
14.36		0.03874
14.37		0.03879
14.38		0.03885
14.39		0.03891
14.4		0.03897
14.41		0.03903
14.42		0.03909
14.43		0.03915
14.44		0.03922
14.45		0.03928
14.46		0.03934
14.47		0.0394
14.48		0.03946
14.49		0.03953
14.5		0.03959
14.51		0.03965
14.52		0.03972
14.53		0.03978
14.54		0.03984
14.55		0.0399
14.56		0.03997
14.57		0.04003
14.58		0.04009
14.59		0.04016
14.6		0.04022
14.61		0.04028
14.62		0.04035
14.63		0.04041
14.64		0.04047
14.65		0.04053
14.66		0.0406
14.67		0.04066
14.68		0.04072
14.69		0.04079
14.7		0.04085
14.71		0.04091
14.72		0.04098
14.73		0.04104
14.74		0.0411
14.75		0.04117
14.76		0.04123
14.77		0.04129
14.78		0.04136
14.79		0.04142
14.8		0.04148
14.81		0.04155
14.82		0.04161
14.83		0.04167
14.84		0.04174
14.85		0.0418
14.86		0.04186
14.87		0.04193
14.88		0.04199
14.89		0.04205
14.9		0.04212
14.91		0.04218
14.92		0.04224
14.93		0.04231
14.94		0.04237
14.95		0.04244
14.96		0.0425
14.97		0.04256
14.98		0.04263
14.99		0.04269
15		0.04276
15.01		0.04282
15.02		0.04288
15.03		0.04295
15.04		0.04301
15.05		0.04308
15.06		0.04314
15.07		0.04321
15.08		0.04327
15.09		0.04334
15.1		0.0434
15.11		0.04347
15.12		0.04353
15.13		0.0436
15.14		0.04366
15.15		0.04373
15.16		0.04379
15.17		0.04386
15.18		0.04392
15.19		0.04399
15.2		0.04406
15.21		0.04412
15.22		0.04419
15.23		0.04425
15.24		0.04432
15.25		0.04439
15.26		0.04446
15.27		0.04452
15.28		0.04459
15.29		0.04466
15.3		0.04473
15.31		0.04479
15.32		0.04486
15.33		0.04493
15.34		0.045
15.35		0.04507
15.36		0.04514
15.37		0.0452
15.38		0.04527
15.39		0.04534
15.4		0.04541
15.41		0.04548
15.42		0.04555
15.43		0.04562
15.44		0.04569
15.45		0.04576
15.46		0.04584
15.47		0.04591
15.48		0.04598
15.49		0.04605
15.5		0.04612
15.51		0.04619
15.52		0.04627
15.53		0.04634
15.54		0.04641
15.55		0.04649
15.56		0.04656
15.57		0.04663
15.58		0.04671
15.59		0.04678
15.6		0.04686
15.61		0.04693
15.62		0.04701
15.63		0.04708
15.64		0.04716
15.65		0.04724
15.66		0.04731
15.67		0.04739
15.68		0.04747
15.69		0.04754
15.7		0.04762
15.71		0.0477
15.72		0.04778
15.73		0.04785
15.74		0.04793
15.75		0.04801
15.76		0.04809
15.77		0.04817
15.78		0.04825
15.79		0.04833
15.8		0.04841
15.81		0.04849
15.82		0.04857
15.83		0.04865
15.84		0.04873
15.85		0.04882
15.86		0.0489
15.87		0.04898
15.88		0.04906
15.89		0.04914
15.9		0.04923
15.91		0.04931
15.92		0.04939
15.93		0.04947
15.94		0.04956
15.95		0.04964
15.96		0.04972
15.97		0.04981
15.98		0.04989
15.99		0.04998
16		0.05006
16.01		0.05014
16.02		0.05023
16.03		0.05031
16.04		0.0504
16.05		0.05048
16.06		0.05057
16.07		0.05065
16.08		0.05074
16.09		0.05082
16.1		0.05091
16.11		0.05099
16.12		0.05108
16.13		0.05116
16.14		0.05125
16.15		0.05133
16.16		0.05142
16.17		0.0515
16.18		0.05159
16.19		0.05167
16.2		0.05176
16.21		0.05184
16.22		0.05193
16.23		0.05202
16.24		0.0521
16.25		0.05219
16.26		0.05227
16.27		0.05236
16.28		0.05244
16.29		0.05253
16.3		0.05261
16.31		0.05269
16.32		0.05278
16.33		0.05286
16.34		0.05295
16.35		0.05303
16.36		0.05312
16.37		0.0532
16.38		0.05328
16.39		0.05337
16.4		0.05345
16.41		0.05353
16.42		0.05362
16.43		0.0537
16.44		0.05378
16.45		0.05387
16.46		0.05395
16.47		0.05403
16.48		0.05411
16.49		0.0542
16.5		0.05428
16.51		0.05436
16.52		0.05444
16.53		0.05452
16.54		0.0546
16.55		0.05468
16.56		0.05476
16.57		0.05484
16.58		0.05492
16.59		0.055
16.6		0.05508
16.61		0.05516
16.62		0.05524
16.63		0.05532
16.64		0.0554
16.65		0.05548
16.66		0.05557
16.67		0.05563
16.68		0.05571
16.69		0.05579
16.7		0.05586
16.71		0.05594
16.72		0.05602
16.73		0.05609
16.74		0.05617
16.75		0.05625
16.76		0.05632
16.77		0.0564
16.78		0.05647
16.79		0.05655
16.8		0.05662
16.81		0.05669
16.82		0.05677
16.83		0.05684
16.84		0.05691
16.85		0.05699
16.86		0.05706
16.87		0.05713
16.88		0.0572
16.89		0.05728
16.9		0.05735
16.91		0.05742
16.92		0.05749
16.93		0.05756
16.94		0.05763
16.95		0.0577
16.96		0.05777
16.97		0.05784
16.98		0.05791
16.99		0.05798
17		0.05804
17.01		0.05811
17.02		0.05818
17.03		0.05825
17.04		0.05831
17.05		0.05838
17.06		0.05845
17.07		0.05851
17.08		0.05858
17.09		0.05865
17.1		0.05871
17.11		0.05878
17.12		0.05884
17.13		0.0589
17.14		0.05897
17.15		0.05903
17.16		0.0591
17.17		0.05916
17.18		0.05922
17.19		0.05928
17.2		0.05935
17.21		0.05941
17.22		0.05947
17.23		0.05953
17.24		0.05959
17.25		0.05965
17.26		0.05971
17.27		0.05977
17.28		0.05983
17.29		0.05989
17.3		0.05995
17.31		0.06001
17.32		0.06007
17.33		0.06012
17.34		0.06018
17.35		0.06024
17.36		0.0603
17.37		0.06035
17.38		0.06041
17.39		0.06047
17.4		0.06052
17.41		0.06058
17.42		0.06063
17.43		0.06069
17.44		0.06074
17.45		0.0608
17.46		0.06085
17.47		0.0609
17.48		0.06096
17.49		0.06101
17.5		0.06106
17.51		0.06111
17.52		0.06117
17.53		0.06122
17.54		0.06127
17.55		0.06132
17.56		0.06137
17.57		0.06142
17.58		0.06147
17.59		0.06152
17.6		0.06157
17.61		0.06162
17.62		0.06167
17.63		0.06172
17.64		0.06177
17.65		0.06181
17.66		0.06186
17.67		0.06191
17.68		0.06195
17.69		0.062
17.7		0.06205
17.71		0.06209
17.72		0.06214
17.73		0.06218
17.74		0.06223
17.75		0.06227
17.76		0.06232
17.77		0.06236
17.78		0.06241
17.79		0.06245
17.8		0.06249
17.81		0.06253
17.82		0.06258
17.83		0.06262
17.84		0.06266
17.85		0.0627
17.86		0.06274
17.87		0.06278
17.88		0.06282
17.89		0.06286
17.9		0.0629
17.91		0.06294
17.92		0.06298
17.93		0.06302
17.94		0.06306
17.95		0.0631
17.96		0.06314
17.97		0.06317
17.98		0.06321
17.99		0.06325
18		0.06329
18.01		0.06332
18.02		0.06336
18.03		0.06339
18.04		0.06343
18.05		0.06346
18.06		0.0635
18.07		0.06353
18.08		0.06357
18.09		0.0636
18.1		0.06364
18.11		0.06367
18.12		0.0637
18.13		0.06373
18.14		0.06377
18.15		0.0638
18.16		0.06383
18.17		0.06386
18.18		0.06389
18.19		0.06392
18.2		0.06395
18.21		0.06398
18.22		0.06401
18.23		0.06404
18.24		0.06407
18.25		0.0641
18.26		0.06413
18.27		0.06416
18.28		0.06419
18.29		0.06422
18.3		0.06425
18.31		0.06426
18.32		0.0643
18.33		0.06432
18.34		0.06435
18.35		0.06438
18.36		0.0644
18.37		0.06443
18.38		0.06445
18.39		0.06448
18.4		0.0645
18.41		0.06453
18.42		0.06455
18.43		0.06457
18.44		0.0646
18.45		0.06462
18.46		0.06464
18.47		0.06466
18.48		0.06469
18.49		0.06471
18.5		0.06473
18.51		0.06475
18.52		0.06477
18.53		0.06479
18.54		0.06481
18.55		0.06483
18.56		0.06485
18.57		0.06487
18.58		0.06489
18.59		0.06491
18.6		0.06493
18.61		0.06495
18.62		0.06497
18.63		0.06498
18.64		0.065
18.65		0.06502
18.66		0.06504
18.67		0.06505
18.68		0.06507
18.69		0.06509
18.7		0.0651
18.71		0.06512
18.72		0.06513
18.73		0.06515
