#Excitation cross sections for N2 from the X_1Σg+ state to B_3Πg state		
Energy (eV)	Cross section(Å^2)  
4.44		0
4.45		0
4.46		0
4.47		0
4.48		0
4.49		0
4.5		0
4.51		0
4.52		0
4.53		0
4.54		0
4.55		0
4.56		0
4.57		0
4.58		0
4.59		0
4.6		0
4.61		0
4.62		0
4.63		0
4.64		0
4.65		0
4.66		0
4.67		0
4.68		0
4.69		0
4.7		0
4.71		0
4.72		0
4.73		0
4.74		0
4.75		0
4.76		0
4.77		0
4.78		0
4.79		0
4.8		0
4.81		0
4.82		0
4.83		0
4.84		0
4.85		0
4.86		0
4.87		0
4.88		0
4.89		0
4.9		0
4.91		0
4.92		0
4.93		0
4.94		0
4.95		0
4.96		0
4.97		0
4.98		0
4.99		0
5		0
5.01		0
5.02		0
5.03		0
5.04		0
5.05		0
5.06		0
5.07		0
5.08		0
5.09		0
5.1		0
5.11		0
5.12		0
5.13		0
5.14		0
5.15		0
5.16		0
5.17		0
5.18		0
5.19		0
5.2		0
5.21		0
5.22		0
5.23		0
5.24		0
5.25		0
5.26		0
5.27		0
5.28		0
5.29		0
5.3		0
5.31		0
5.32		0
5.33		0
5.34		0
5.35		0
5.36		0
5.37		0
5.38		0
5.39		0
5.4		0
5.41		0
5.42		0
5.43		0
5.44		0
5.45		0
5.46		0
5.47		0
5.48		0
5.49		0
5.5		0
5.51		0
5.52		0
5.53		0
5.54		0
5.55		0
5.56		0
5.57		0
5.58		0
5.59		0
5.6		0
5.61		0
5.62		0
5.63		0
5.64		0
5.65		0
5.66		0
5.67		0
5.68		0
5.69		0
5.7		0
5.71		0
5.72		0
5.73		0
5.74		0
5.75		0
5.76		0
5.77		0
5.78		0
5.79		0
5.8		0
5.81		0
5.82		0
5.83		0
5.84		0
5.85		0
5.86		0
5.87		0
5.88		0
5.89		0
5.9		0
5.91		0
5.92		0
5.93		0
5.94		0
5.95		0
5.96		0
5.97		0
5.98		0
5.99		0
6		0
6.01		0
6.02		0
6.03		0
6.04		0
6.05		0
6.06		0
6.07		0
6.08		0
6.09		0
6.1		0
6.11		0
6.12		0
6.13		0
6.14		0
6.15		0
6.16		0
6.17		0
6.18		0
6.19		0
6.2		0
6.21		0
6.22		0
6.23		0
6.24		0
6.25		0
6.26		0
6.27		0
6.28		0
6.29		0
6.3		0
6.31		0
6.32		0
6.33		0
6.34		0
6.35		0
6.36		0
6.37		0
6.38		0
6.39		0
6.4		0
6.41		0
6.42		0
6.43		0
6.44		0
6.45		0
6.46		0
6.47		0
6.48		0
6.49		0
6.5		0
6.51		0
6.52		0
6.53		0
6.54		0
6.55		0
6.56		0
6.57		0
6.58		0
6.59		0
6.6		0
6.61		0
6.62		0
6.63		0
6.64		0
6.65		0
6.66		0
6.67		0
6.68		0
6.69		0
6.7		0
6.71		0
6.72		0
6.73		0
6.74		0
6.75		0
6.76		0
6.77		0
6.78		0
6.79		0
6.8		0
6.81		0
6.82		0
6.83		0
6.84		0
6.85		0
6.86		0
6.87		0
6.88		0
6.89		0
6.9		0
6.91		0
6.92		0
6.93		0
6.94		0
6.95		0
6.96		0
6.97		0
6.98		0
6.99		0
7		0
7.01		0
7.02		0
7.03		0
7.04		0
7.05		0
7.06		0
7.07		0
7.08		0
7.09		0
7.1		0
7.11		0
7.12		0
7.13		0
7.14		0
7.15		0
7.16		0
7.17		0
7.18		0
7.19		0
7.2		0
7.21		0
7.22		0
7.23		0
7.24		0
7.25		0
7.26		0
7.27		0
7.28		0
7.29		0
7.3		0
7.31		0
7.32		0
7.33		0
7.34		0
7.35		0
7.36		0
7.37		0
7.38		0
7.39		0
7.4		0
7.41		0
7.42		0
7.43		0
7.44		0
7.45		0
7.46		0
7.47		0
7.48		0
7.49		0
7.5		0
7.51		0
7.52		0
7.53		0
7.54		0
7.55		0
7.56		0
7.57		0
7.58		0
7.59		0
7.6		0
7.61		0
7.62		0
7.63		0
7.64		0
7.65		0
7.66		0
7.67		0
7.68		0
7.69		0
7.7		0
7.71		0
7.72		0
7.73		0
7.74		0
7.75		0
7.76		0
7.77		0
7.78		0
7.79		0
7.8		0
7.81		0
7.82		0
7.83		0
7.84		0
7.85		0
7.86		0
7.87		0
7.88		0
7.89		0
7.9		0
7.91		0
7.92		0
7.93		0
7.94		0
7.95		0
7.96		0
7.97		0
7.98		0
7.99		0
8		0
8.01		0
8.02		0
8.03		0
8.04		0
8.05		0
8.06		0
8.07		0
8.08		0
8.09		0
8.1		0
8.11		0
8.12		0
8.13		0
8.14		0
8.15		0
8.16		0
8.17		0
8.18		0
8.19		0
8.2		0
8.21		0
8.22		0
8.23		0
8.24		0
8.25		0
8.26		0
8.27		0
8.28		0
8.29		0
8.3		0
8.31		0
8.32		0
8.33		0
8.34		0
8.35		0
8.36		0
8.37		0
8.38		0
8.39		0
8.4		0
8.41		0
8.42		0
8.43		0
8.44		0
8.45		0
8.46		0
8.47		0
8.48		0
8.49		0
8.5		0
8.51		0
8.52		0
8.53		0
8.54		0
8.55		0
8.56		0
8.57		0
8.58		0
8.59		0
8.6		0
8.61		0
8.62		0
8.63		0
8.64		0
8.65		0
8.66		0
8.67		0.02268
8.68		0.0685
8.69		0.09268
8.7		0.11076
8.71		0.12558
8.72		0.13822
8.73		0.14936
8.74		0.15926
8.75		0.16824
8.76		0.17644
8.77		0.18396
8.78		0.19096
8.79		0.19744
8.8		0.20352
8.81		0.20918
8.82		0.21454
8.83		0.21956
8.84		0.22434
8.85		0.22882
8.86		0.2331
8.87		0.23716
8.88		0.24102
8.89		0.2447
8.9		0.24822
8.91		0.25158
8.92		0.25478
8.93		0.25786
8.94		0.2608
8.95		0.26362
8.96		0.26632
8.97		0.2689
8.98		0.2714
8.99		0.27382
9		0.27612
9.01		0.27834
9.02		0.2805
9.03		0.28256
9.04		0.28456
9.05		0.2865
9.06		0.28836
9.07		0.29016
9.08		0.2919
9.09		0.2936
9.1		0.29524
9.11		0.29682
9.12		0.29836
9.13		0.29986
9.14		0.30132
9.15		0.30274
9.16		0.30414
9.17		0.30554
9.18		0.3069
9.19		0.30818
9.2		0.30942
9.21		0.31062
9.22		0.31176
9.23		0.31286
9.24		0.31392
9.25		0.31492
9.26		0.31588
9.27		0.3168
9.28		0.3177
9.29		0.31854
9.3		0.31936
9.31		0.32014
9.32		0.32088
9.33		0.32158
9.34		0.32228
9.35		0.3229
9.36		0.32354
9.37		0.32412
9.38		0.32468
9.39		0.32524
9.4		0.32574
9.41		0.32622
9.42		0.32668
9.43		0.32712
9.44		0.32754
9.45		0.32794
9.46		0.3283
9.47		0.32866
9.48		0.329
9.49		0.32932
9.5		0.3296
9.51		0.3299
9.52		0.33016
9.53		0.3304
9.54		0.33062
9.55		0.33084
9.56		0.33104
9.57		0.33122
9.58		0.3314
9.59		0.33156
9.6		0.3317
9.61		0.33184
9.62		0.33196
9.63		0.33206
9.64		0.33216
9.65		0.33224
9.66		0.33232
9.67		0.3324
9.68		0.33244
9.69		0.3325
9.7		0.33254
9.71		0.33256
9.72		0.3326
9.73		0.33262
9.74		0.33262
9.75		0.33262
9.76		0.33262
9.77		0.3326
9.78		0.33258
9.79		0.33256
9.8		0.33254
9.81		0.3325
9.82		0.33246
9.83		0.3324
9.84		0.33234
9.85		0.3323
9.86		0.33224
9.87		0.33216
9.88		0.33208
9.89		0.332
9.9		0.33192
9.91		0.33184
9.92		0.33174
9.93		0.33164
9.94		0.33154
9.95		0.33144
9.96		0.33134
9.97		0.33124
9.98		0.33114
9.99		0.33104
10		0.33094
10.01		0.33086
10.02		0.33008
10.03		0.32932
10.04		0.3288
10.05		0.32832
10.06		0.32792
10.07		0.32752
10.08		0.32718
10.09		0.32684
10.1		0.3265
10.11		0.32618
10.12		0.32586
10.13		0.32556
10.14		0.32526
10.15		0.32496
10.16		0.32468
10.17		0.32442
10.18		0.32414
10.19		0.32388
10.2		0.32362
10.21		0.32336
10.22		0.3231
10.23		0.32286
10.24		0.3226
10.25		0.32236
10.26		0.32212
10.27		0.32186
10.28		0.32166
10.29		0.32142
10.3		0.32118
10.31		0.32096
10.32		0.32074
10.33		0.32052
10.34		0.3203
10.35		0.3201
10.36		0.3199
10.37		0.31968
10.38		0.3195
10.39		0.31928
10.4		0.31908
10.41		0.3189
10.42		0.31868
10.43		0.3185
10.44		0.3183
10.45		0.31814
10.46		0.31796
10.47		0.31778
10.48		0.3176
10.49		0.31744
10.5		0.31728
10.51		0.31712
10.52		0.31696
10.53		0.31682
10.54		0.3167
10.55		0.31656
10.56		0.31642
10.57		0.3163
10.58		0.31618
10.59		0.31606
10.6		0.31596
10.61		0.31586
10.62		0.31574
10.63		0.31566
10.64		0.31558
10.65		0.3155
10.66		0.31542
10.67		0.31534
10.68		0.31528
10.69		0.31522
10.7		0.31514
10.71		0.31508
10.72		0.31504
10.73		0.315
10.74		0.31496
10.75		0.31492
10.76		0.3149
10.77		0.3149
10.78		0.31488
10.79		0.31488
10.8		0.3149
10.81		0.3149
10.82		0.31492
10.83		0.31496
10.84		0.315
10.85		0.31504
10.86		0.3151
10.87		0.31516
10.88		0.31524
10.89		0.31532
10.9		0.31542
10.91		0.31552
10.92		0.31562
10.93		0.31574
10.94		0.31586
10.95		0.316
10.96		0.31614
10.97		0.3163
10.98		0.31646
10.99		0.31664
11		0.31682
11.01		0.31702
11.02		0.31722
11.03		0.31742
11.04		0.31766
11.05		0.3179
11.06		0.31814
11.07		0.3184
11.08		0.31868
11.09		0.31896
11.1		0.31924
11.11		0.31954
11.12		0.31986
11.13		0.32018
11.14		0.3205
11.15		0.32086
11.16		0.32122
11.17		0.32158
11.18		0.32196
11.19		0.32236
11.2		0.32278
11.21		0.32318
11.22		0.32362
11.23		0.32408
11.24		0.32452
11.25		0.325
11.26		0.32548
11.27		0.32598
11.28		0.3265
11.29		0.32702
11.3		0.32756
11.31		0.3281
11.32		0.32866
11.33		0.32924
11.34		0.32984
11.35		0.33044
11.36		0.33106
11.37		0.33168
11.38		0.33234
11.39		0.333
11.4		0.33366
11.41		0.33434
11.42		0.33506
11.43		0.33578
11.44		0.3365
11.45		0.33722
11.46		0.338
11.47		0.33878
11.48		0.33956
11.49		0.34034
11.5		0.34116
11.51		0.342
11.52		0.34282
11.53		0.34368
11.54		0.34456
11.55		0.34542
11.56		0.34632
11.57		0.34722
11.58		0.34814
11.59		0.34908
11.6		0.35
11.61		0.35098
11.62		0.35194
11.63		0.35292
11.64		0.35392
11.65		0.35492
11.66		0.35594
11.67		0.35694
11.68		0.35798
11.69		0.35902
11.7		0.36008
11.71		0.36114
11.72		0.3622
11.73		0.3633
11.74		0.36438
11.75		0.36548
11.76		0.3666
11.77		0.3677
11.78		0.36884
11.79		0.36998
11.8		0.37112
11.81		0.37226
11.82		0.37344
11.83		0.37462
11.84		0.37582
11.85		0.37706
11.86		0.3783
11.87		0.37964
11.88		0.38112
11.89		0.38174
11.9		0.38246
11.91		0.38324
11.92		0.38402
11.93		0.38478
11.94		0.38552
11.95		0.38628
11.96		0.38702
11.97		0.38774
11.98		0.38844
11.99		0.38912
12		0.3898
12.01		0.39046
12.02		0.39112
12.03		0.39174
12.04		0.39238
12.05		0.39296
12.06		0.39356
12.07		0.39412
12.08		0.39466
12.09		0.39518
12.1		0.39572
12.11		0.39622
12.12		0.39668
12.13		0.39716
12.14		0.39758
12.15		0.398
12.16		0.3984
12.17		0.39878
12.18		0.39916
12.19		0.3995
12.2		0.39982
12.21		0.40012
12.22		0.40038
12.23		0.40062
12.24		0.40086
12.25		0.40106
12.26		0.40126
12.27		0.4014
12.28		0.40156
12.29		0.40166
12.3		0.40176
12.31		0.40182
12.32		0.40186
12.33		0.40188
12.34		0.40188
12.35		0.40184
12.36		0.40178
12.37		0.40172
12.38		0.4016
12.39		0.40148
12.4		0.40132
12.41		0.40116
12.42		0.40094
12.43		0.40072
12.44		0.40046
12.45		0.4002
12.46		0.3999
12.47		0.39956
12.48		0.39922
12.49		0.39884
12.5		0.39848
12.51		0.39806
12.52		0.39762
12.53		0.39716
12.54		0.39668
12.55		0.39618
12.56		0.39564
12.57		0.39512
12.58		0.39454
12.59		0.39396
12.6		0.39336
12.61		0.39274
12.62		0.3921
12.63		0.39144
12.64		0.39078
12.65		0.39008
12.66		0.38938
12.67		0.38866
12.68		0.3879
12.69		0.38716
12.7		0.3864
12.71		0.38562
12.72		0.38482
12.73		0.38402
12.74		0.38318
12.75		0.38236
12.76		0.38152
12.77		0.38068
12.78		0.3798
12.79		0.37894
12.8		0.37806
12.81		0.37718
12.82		0.37628
12.83		0.37536
12.84		0.37446
12.85		0.37354
12.86		0.37262
12.87		0.37168
12.88		0.37074
12.89		0.3698
12.9		0.36886
12.91		0.3679
12.92		0.36696
12.93		0.36598
12.94		0.36504
12.95		0.36406
12.96		0.3631
12.97		0.36214
12.98		0.36118
12.99		0.3602
13		0.35924
13.01		0.35826
13.02		0.35728
13.03		0.35632
13.04		0.35534
13.05		0.35438
13.06		0.35338
13.07		0.35244
13.08		0.35146
13.09		0.3505
13.1		0.34954
13.11		0.34856
13.12		0.3476
13.13		0.34666
13.14		0.3457
13.15		0.34476
13.16		0.34378
13.17		0.34284
13.18		0.3419
13.19		0.34096
13.2		0.34002
13.21		0.3391
13.22		0.33818
13.23		0.33724
13.24		0.33632
13.25		0.3354
13.26		0.3345
13.27		0.33358
13.28		0.33268
13.29		0.33178
13.3		0.3309
13.31		0.33002
13.32		0.32912
13.33		0.32824
13.34		0.32738
13.35		0.3265
13.36		0.32562
13.37		0.32478
13.38		0.32392
13.39		0.32308
13.4		0.32222
13.41		0.3214
13.42		0.32056
13.43		0.31972
13.44		0.3189
13.45		0.31808
13.46		0.31728
13.47		0.31646
13.48		0.31568
13.49		0.31486
13.5		0.31408
13.51		0.3133
13.52		0.31252
13.53		0.31174
13.54		0.31098
13.55		0.3102
13.56		0.30946
13.57		0.3087
13.58		0.30794
13.59		0.3072
13.6		0.30646
13.61		0.30574
13.62		0.305
13.63		0.30428
13.64		0.30356
13.65		0.30286
13.66		0.30214
13.67		0.30146
13.68		0.30074
13.69		0.30004
13.7		0.29938
13.71		0.2987
13.72		0.29802
13.73		0.29734
13.74		0.29666
13.75		0.29602
13.76		0.29536
13.77		0.2947
13.78		0.29404
13.79		0.29342
13.8		0.29278
13.81		0.29216
13.82		0.29152
13.83		0.29088
13.84		0.29026
13.85		0.28966
13.86		0.28904
13.87		0.28844
13.88		0.28784
13.89		0.28724
13.9		0.28666
13.91		0.28606
13.92		0.28548
13.93		0.2849
13.94		0.28432
13.95		0.28376
13.96		0.2832
13.97		0.28262
13.98		0.28206
13.99		0.2815
14		0.28096
14.01		0.28042
14.02		0.27988
14.03		0.27934
14.04		0.2788
14.05		0.27828
14.06		0.27774
14.07		0.27722
14.08		0.2767
14.09		0.27618
14.1		0.27568
14.11		0.27516
14.12		0.27466
14.13		0.27416
14.14		0.27366
14.15		0.27316
14.16		0.27268
14.17		0.27218
14.18		0.27172
14.19		0.27124
14.2		0.27076
14.21		0.27028
14.22		0.26982
14.23		0.26934
14.24		0.26888
14.25		0.26844
14.26		0.26796
14.27		0.26752
14.28		0.26706
14.29		0.26662
14.3		0.26618
14.31		0.26574
14.32		0.26532
14.33		0.26488
14.34		0.26446
14.35		0.26406
14.36		0.26366
14.37		0.2632
14.38		0.26276
14.39		0.2623
14.4		0.26188
14.41		0.26142
14.42		0.261
14.43		0.26056
14.44		0.26012
14.45		0.2597
14.46		0.25928
14.47		0.25886
14.48		0.25844
14.49		0.25802
14.5		0.25762
14.51		0.2572
14.52		0.2568
14.53		0.2564
14.54		0.256
14.55		0.25558
14.56		0.25518
14.57		0.2548
14.58		0.25442
14.59		0.25402
14.6		0.25364
14.61		0.25324
14.62		0.25286
14.63		0.2525
14.64		0.25212
14.65		0.25174
14.66		0.25138
14.67		0.251
14.68		0.25064
14.69		0.25028
14.7		0.24992
14.71		0.24956
14.72		0.2492
14.73		0.24884
14.74		0.2485
14.75		0.24816
14.76		0.24782
14.77		0.24746
14.78		0.24712
14.79		0.24676
14.8		0.24644
14.81		0.2461
14.82		0.24576
14.83		0.24544
14.84		0.2451
14.85		0.24478
14.86		0.24446
14.87		0.24414
14.88		0.24382
14.89		0.24348
14.9		0.24318
14.91		0.24286
14.92		0.24254
14.93		0.24224
14.94		0.2419
14.95		0.2416
14.96		0.2413
14.97		0.24098
14.98		0.24068
14.99		0.24038
15		0.24008
15.01		0.23978
15.02		0.23948
15.03		0.23918
15.04		0.23888
15.05		0.2386
15.06		0.2383
15.07		0.238
15.08		0.23772
15.09		0.23742
15.1		0.23714
15.11		0.23684
15.12		0.23656
15.13		0.23628
15.14		0.236
15.15		0.2357
15.16		0.23542
15.17		0.23514
15.18		0.23486
15.19		0.23458
15.2		0.2343
15.21		0.23402
15.22		0.23374
15.23		0.23348
15.24		0.2332
15.25		0.23292
15.26		0.23264
15.27		0.23238
15.28		0.2321
15.29		0.23182
15.3		0.23156
15.31		0.23128
15.32		0.231
15.33		0.23074
15.34		0.23046
15.35		0.2302
15.36		0.22992
15.37		0.22966
15.38		0.22938
15.39		0.22912
15.4		0.22884
15.41		0.22858
15.42		0.2283
15.43		0.22804
15.44		0.22778
15.45		0.2275
15.46		0.22722
15.47		0.22696
15.48		0.2267
15.49		0.22642
15.5		0.22614
15.51		0.22586
15.52		0.2256
15.53		0.22534
15.54		0.22506
15.55		0.22478
15.56		0.22452
15.57		0.22424
15.58		0.22398
15.59		0.2237
15.6		0.22342
15.61		0.22314
15.62		0.22288
15.63		0.22262
15.64		0.22234
15.65		0.22206
15.66		0.22178
15.67		0.2215
15.68		0.22124
15.69		0.22096
15.7		0.22068
15.71		0.2204
15.72		0.22012
15.73		0.21984
15.74		0.21956
15.75		0.21928
15.76		0.219
15.77		0.2187
15.78		0.21844
15.79		0.21814
15.8		0.21786
15.81		0.21758
15.82		0.2173
15.83		0.217
15.84		0.21672
15.85		0.21644
15.86		0.21616
15.87		0.21586
15.88		0.21558
15.89		0.2153
15.9		0.215
15.91		0.2147
15.92		0.21442
15.93		0.21412
15.94		0.21384
15.95		0.21354
15.96		0.21326
15.97		0.21298
15.98		0.21268
15.99		0.21238
16		0.2121
16.01		0.2118
16.02		0.21152
16.03		0.21122
16.04		0.21092
16.05		0.21064
16.06		0.21034
16.07		0.21004
16.08		0.20976
16.09		0.20946
16.1		0.20918
16.11		0.20888
16.12		0.20858
16.13		0.20828
16.14		0.208
16.15		0.2077
16.16		0.2074
16.17		0.2071
16.18		0.20682
16.19		0.20654
16.2		0.20624
16.21		0.20594
16.22		0.20566
16.23		0.20536
16.24		0.20506
16.25		0.20478
16.26		0.20448
16.27		0.2042
16.28		0.2039
16.29		0.20362
16.3		0.20334
16.31		0.20304
16.32		0.20276
16.33		0.20248
16.34		0.20216
16.35		0.20188
16.36		0.20162
16.37		0.20132
16.38		0.20102
16.39		0.20076
16.4		0.20046
16.41		0.20018
16.42		0.1999
16.43		0.19962
16.44		0.19934
16.45		0.19906
16.46		0.19878
16.47		0.1985
16.48		0.19822
16.49		0.19794
16.5		0.19768
16.51		0.1974
16.52		0.19712
16.53		0.19684
16.54		0.19656
16.55		0.19632
16.56		0.19604
16.57		0.19576
16.58		0.19548
16.59		0.19522
16.6		0.19496
16.61		0.19468
16.62		0.19442
16.63		0.19414
16.64		0.19388
16.65		0.19362
16.66		0.19334
16.67		0.1931
16.68		0.19284
16.69		0.19258
16.7		0.19232
16.71		0.19206
16.72		0.1918
16.73		0.19154
16.74		0.19128
16.75		0.19104
16.76		0.19076
16.77		0.19054
16.78		0.19026
16.79		0.19002
16.8		0.18976
16.81		0.18952
16.82		0.18928
16.83		0.18902
16.84		0.18878
16.85		0.18854
16.86		0.1883
16.87		0.18804
16.88		0.18782
16.89		0.18756
16.9		0.18732
16.91		0.1871
16.92		0.18684
16.93		0.1866
16.94		0.18638
16.95		0.18612
16.96		0.1859
16.97		0.18566
16.98		0.18544
16.99		0.18518
17		0.18496
17.01		0.18474
17.02		0.18452
17.03		0.18426
17.04		0.18404
17.05		0.18382
17.06		0.1836
17.07		0.18338
17.08		0.18314
17.09		0.18292
17.1		0.18268
17.11		0.18246
17.12		0.18226
17.13		0.18204
17.14		0.18182
17.15		0.1816
17.16		0.18138
17.17		0.18116
17.18		0.18096
17.19		0.18074
17.2		0.18052
17.21		0.1803
17.22		0.1801
17.23		0.17988
17.24		0.17966
17.25		0.17946
17.26		0.17926
17.27		0.17904
17.28		0.17884
17.29		0.17864
17.3		0.17844
17.31		0.17824
17.32		0.17802
17.33		0.17782
17.34		0.17762
17.35		0.17742
17.36		0.17722
17.37		0.17702
17.38		0.1768
17.39		0.17662
17.4		0.17642
17.41		0.17622
17.42		0.17602
17.43		0.17582
17.44		0.17564
17.45		0.17544
17.46		0.17524
17.47		0.17506
17.48		0.17486
17.49		0.17468
17.5		0.17448
17.51		0.1743
17.52		0.1741
17.53		0.17392
17.54		0.17372
17.55		0.17354
17.56		0.17336
17.57		0.17316
17.58		0.173
17.59		0.1728
17.6		0.17262
17.61		0.17244
17.62		0.17228
17.63		0.17208
17.64		0.1719
17.65		0.17172
17.66		0.17156
17.67		0.17136
17.68		0.1712
17.69		0.17102
17.7		0.17084
17.71		0.17066
17.72		0.1705
17.73		0.17032
17.74		0.17014
17.75		0.16998
17.76		0.16978
17.77		0.16962
17.78		0.16946
17.79		0.16928
17.8		0.16912
17.81		0.16894
17.82		0.16878
17.83		0.16862
17.84		0.16844
17.85		0.16828
17.86		0.16812
17.87		0.16794
17.88		0.16778
17.89		0.16762
17.9		0.16746
17.91		0.1673
17.92		0.16714
17.93		0.16698
17.94		0.16682
17.95		0.16664
17.96		0.1665
17.97		0.16634
17.98		0.16618
17.99		0.16602
18		0.16586
18.01		0.1657
18.02		0.16556
18.03		0.1654
18.04		0.16524
18.05		0.16508
18.06		0.16492
18.07		0.16478
18.08		0.16462
18.09		0.16446
18.1		0.16432
18.11		0.16416
18.12		0.164
18.13		0.16386
18.14		0.1637
18.15		0.16356
18.16		0.16342
18.17		0.16326
18.18		0.16312
18.19		0.16298
18.2		0.16282
18.21		0.16268
18.22		0.16254
18.23		0.1624
18.24		0.16224
18.25		0.1621
18.26		0.16196
18.27		0.16182
18.28		0.16168
18.29		0.16152
18.3		0.16138
18.31		0.16126
18.32		0.16112
18.33		0.16098
18.34		0.16082
18.35		0.16068
18.36		0.16054
18.37		0.1604
18.38		0.16026
